,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
140,50.0,5.0,,2.0,1.0,,40,0.9994560248145276,0.9473081328751431,0.946296917859747,0.9289880866648834,,
141,50.0,5.0,,2.0,1.0,,41,0.9994213029941784,0.9507445589919816,0.9457066469138088,0.9415971057639764,,
142,50.0,5.0,,2.0,1.0,,42,0.9995254684552262,0.9461626575028635,0.9460075693568362,0.9432263263432096,,
143,50.0,5.0,,2.0,1.0,,43,0.999467598754644,0.9484536082474226,0.945741368734158,0.9302868822541792,,
144,50.0,5.0,,2.0,1.0,,44,0.9995949120959248,0.9484536082474226,0.9458339602550896,0.923080576724156,,
145,50.0,5.0,,2.0,1.0,,45,0.999409729054062,0.9621993127147768,0.9462621960393977,0.949910081945938,,
146,50.0,5.0,,2.0,1.0,,46,0.9995370423953428,0.9530355097365406,0.9457760905545076,0.9492631862701052,,
147,50.0,5.0,,2.0,1.0,,47,0.9995370423953428,0.9530355097365406,0.945741368734158,0.958195706028076,,
148,50.0,5.0,,2.0,1.0,,48,0.999571764215692,0.9450171821305842,0.9455909075126444,0.934548995308489,,
149,50.0,5.0,,2.0,1.0,,49,0.999467598754644,0.9381443298969072,0.9458339602550896,0.9327916413463236,,
150,50.0,5.0,,2.0,1.0,,50,0.9993402854133632,0.9656357388316152,0.9459381257161376,0.9734088696114012,,
151,50.0,5.0,,2.0,1.0,,51,0.9995254684552262,0.9255441008018328,0.945741368734158,0.8841749397766261,,
152,50.0,5.0,,2.0,1.0,,52,0.9994213029941784,0.9404352806414662,0.9459034038957882,0.9434163208852008,,
153,50.0,5.0,,2.0,1.0,,53,0.9995138945151096,0.9461626575028635,0.9458223863149732,0.9289601023397234,,
154,50.0,5.0,,2.0,1.0,,54,0.9995023205749932,0.9358533791523482,0.9463663615004456,0.914188839424371,,
155,50.0,5.0,,2.0,1.0,,55,0.9995254684552262,0.9507445589919816,0.945764516614391,0.9527349768875192,,
156,50.0,5.0,,2.0,1.0,,56,0.9993750072337124,0.9450171821305842,0.9460075693568362,0.9354756717501816,,
157,50.0,5.0,,2.0,1.0,,57,0.9995023205749932,0.9553264604810996,0.9455909075126444,0.9666996136220684,,
158,50.0,5.0,,2.0,1.0,,58,0.999363433293596,0.9473081328751431,0.9459034038957882,0.9361926866237212,,
159,50.0,5.0,,2.0,1.0,,59,0.999571764215692,0.9381443298969072,0.9457066469138088,0.9271468772694264,,
160,50.0,5.0,,2.0,1.0,,60,0.9994560248145276,0.9381443298969072,0.9458802560155554,0.9047269186509692,,
161,50.0,5.0,,2.0,1.0,,61,0.999467598754644,0.9576174112256588,0.945625629332994,0.9276171835792432,,
162,50.0,5.0,,2.0,1.0,,62,0.9994907466348768,0.949599083619702,0.9460191432969526,0.9605512232258596,,
163,50.0,5.0,,2.0,1.0,,63,0.9995138945151096,0.9473081328751431,0.9457529426742746,0.9447121371778906,,
164,50.0,5.0,,2.0,1.0,,64,0.999571764215692,0.9507445589919816,0.945845534195206,0.9439511295527894,,
165,50.0,5.0,,2.0,1.0,,65,0.999571764215692,0.9541809851088202,0.9456719250934597,0.9403727865796832,,
166,50.0,5.0,,2.0,1.0,,66,0.9993750072337124,0.9518900343642612,0.9457066469138088,0.9462573765400144,,
167,50.0,5.0,,2.0,1.0,,67,0.9994213029941784,0.9587628865979382,0.945683499033576,0.9470899748322148,,
168,50.0,5.0,,2.0,1.0,,68,0.999571764215692,0.9530355097365406,0.9460075693568362,0.9133308424050248,,
169,50.0,5.0,,2.0,1.0,,69,0.9993865811738292,0.9507445589919816,0.9452205414289186,0.9555788345351784,,
170,50.0,5.0,,2.0,1.0,,70,0.9995138945151096,0.9461626575028635,0.945764516614391,0.936372972056302,,
171,50.0,5.0,,2.0,1.0,,71,0.999467598754644,0.9461626575028635,0.9459381257161376,0.9388798111837328,,
172,50.0,5.0,,2.0,1.0,,72,0.9993402854133632,0.9564719358533792,0.9458223863149732,0.930253492726487,,
173,50.0,5.0,,2.0,1.0,,73,0.999467598754644,0.9461626575028635,0.9460075693568362,0.9126700838769805,,
174,50.0,5.0,,2.0,1.0,,74,0.999340293048772,0.9472477064220184,0.9462049489595148,0.9350436943029536,,
175,50.0,5.0,,2.0,1.0,,75,0.9993865882734196,0.9438073394495412,0.945973472836277,0.9413703157054408,,
176,50.0,5.0,,2.0,1.0,,76,0.999340293048772,0.9392201834862384,0.9456841276822296,0.9341587353532048,,
177,50.0,5.0,,2.0,1.0,,77,0.9995949167843337,0.9518348623853212,0.9458345871623342,0.9577123513429248,,
178,50.0,5.0,,2.0,1.0,,78,0.9995486215596862,0.9575688073394496,0.9458230133561724,0.9501117235215252,,
179,50.0,5.0,,2.0,1.0,,79,0.999351866854934,0.9403669724770642,0.9459040299993056,0.9239643443584332,,
180,50.0,5.0,,2.0,1.0,,80,0.9994791787227147,0.9426605504587156,0.9459387514177912,0.9464924346629986,,
181,50.0,5.0,,2.0,1.0,,81,0.9995949167843337,0.9552752293577982,0.945753570519201,0.9527486600578664,,
182,50.0,5.0,,2.0,1.0,,82,0.9994907525288766,0.9380733944954128,0.9457651443253628,0.9419188365001172,,
183,50.0,5.0,,2.0,1.0,,83,0.9995023263350384,0.9529816513761468,0.946077637091734,0.941910544040222,,
184,50.0,5.0,,2.0,1.0,,84,0.9995486215596862,0.948394495412844,0.9457767181315248,0.956101324418156,,
185,50.0,5.0,,2.0,1.0,,85,0.9995486215596862,0.9495412844036696,0.946089210897896,0.9453049243913306,,
186,50.0,5.0,,2.0,1.0,,86,0.9995139001412005,0.9518348623853212,0.9459040299993056,0.9426463310388268,,
187,50.0,5.0,,2.0,1.0,,87,0.9994791787227147,0.944954128440367,0.9454410777528298,0.94489693164317,,
188,50.0,5.0,,2.0,1.0,,88,0.9995139001412005,0.94151376146789,0.9460197680609244,0.9547535196033472,,
189,50.0,5.0,,2.0,1.0,,89,0.9994213096919052,0.9392201834862384,0.9460429156732484,0.9250562805250304,,
190,50.0,5.0,,2.0,1.0,,90,0.9995254739473624,0.948394495412844,0.9462512441841624,0.925778333582201,,
191,50.0,5.0,,2.0,1.0,,91,0.9995023263350384,0.9392201834862384,0.9459271776116294,0.9462303373194462,,
192,50.0,5.0,,2.0,1.0,,92,0.9993750144672576,0.9254587155963304,0.9459503252239532,0.9198182924708748,,
193,50.0,5.0,,2.0,1.0,,93,0.9995139001412005,0.9426605504587156,0.9458230133561724,0.9488611946712504,,
194,50.0,5.0,,2.0,1.0,,94,0.9995486215596862,0.9529816513761468,0.9459156038054676,0.94443334398977,,
195,50.0,5.0,,2.0,1.0,,95,0.9994676049165528,0.9495412844036696,0.945649406263744,0.953039679650528,,
196,50.0,5.0,,2.0,1.0,,96,0.999560195365848,0.9472477064220184,0.9465290155320478,0.9367485547714623,,
197,50.0,5.0,,2.0,1.0,,97,0.9995486215596862,0.9426605504587156,0.9455105205898012,0.9254157529239766,,
198,50.0,5.0,,2.0,1.0,,98,0.9995254739473624,0.93348623853211,0.9461586537348672,0.930391837892401,,
199,50.0,5.0,,2.0,1.0,,99,0.9994328834980672,0.9438073394495412,0.94586930858082,0.9141635954135954,,
200,60.0,5.0,,2.0,1.0,,0,0.9997222254372056,0.9243986254295532,0.9464242312010278,0.9039841565703636,,
201,60.0,5.0,,2.0,1.0,,1,0.9996643557366234,0.9381443298969072,0.9464936748417264,0.9309731299927376,,
202,60.0,5.0,,2.0,1.0,,2,0.9997453733174384,0.9404352806414662,0.9463663615004456,0.941206220761158,,
203,60.0,5.0,,2.0,1.0,,3,0.9995949120959248,0.9473081328751431,0.9462043263388156,0.9323162723227412,,
204,60.0,5.0,,2.0,1.0,,4,0.9997222254372056,0.949599083619702,0.945949699656254,0.9257885640213164,,
205,60.0,5.0,,2.0,1.0,,5,0.999629633916274,0.9347079037800688,0.9465978403027744,0.949585062240664,,
206,60.0,5.0,,2.0,1.0,,6,0.9996990775569728,0.9507445589919816,0.9463895093806785,0.9365969528307192,,
207,60.0,5.0,,2.0,1.0,,7,0.9997685211976712,0.949599083619702,0.9457760905545076,0.963705330013918,,
208,60.0,5.0,,2.0,1.0,,8,0.9997222254372056,0.9576174112256588,0.9457182208539252,0.9482839459864968,,
209,60.0,5.0,,2.0,1.0,,9,0.9998263908982536,0.9576174112256588,0.9458571081353224,0.9302232014560782,,
210,60.0,5.0,,2.0,1.0,,10,0.9997222254372056,0.9415807560137456,0.9464705269614936,0.9287802298667092,,
211,60.0,5.0,,2.0,1.0,,11,0.9996990775569728,0.9358533791523482,0.9466672839434728,0.9450605792894552,,
212,60.0,5.0,,2.0,1.0,,12,0.9997222254372056,0.9324169530355098,0.9458918299556718,0.923733660130719,,
213,60.0,5.0,,2.0,1.0,,13,0.9997222254372056,0.9507445589919816,0.9459034038957882,0.931853281853282,,
