,estimators,max_features,max_depth,min_samples_split,min_samples_leaf,max_leaf_nodes,fold,accuracy_in_sample,accuracy_out_of_sample,oob_score,auc,public_score,private_score
102,100.0,5.0,,2.0,1.0,3.0,2,0.8473050080438884,0.8419243986254296,0.8509276513003322,0.897476654083052,,
103,100.0,5.0,,2.0,1.0,3.0,3,0.8467031631578338,0.8556701030927835,0.847189268642724,0.8977515535255719,,
104,100.0,5.0,,2.0,1.0,3.0,4,0.846923068020046,0.868270332187858,0.8493188736241478,0.8956760148968127,,
105,100.0,5.0,,2.0,1.0,3.0,5,0.8470735292415597,0.8442153493699885,0.8506498767375378,0.9129644997694789,,
106,100.0,5.0,,2.0,1.0,3.0,6,0.8467841807386488,0.8442153493699885,0.8476406523072649,0.8992569479582466,,
107,100.0,5.0,,2.0,1.0,3.0,7,0.8467263110380667,0.852233676975945,0.8471661207624912,0.9040244643522239,,
108,100.0,5.0,,2.0,1.0,3.0,8,0.8469925116607446,0.8648339060710195,0.850603580977072,0.8970992748187047,,
109,100.0,5.0,,2.0,1.0,3.0,9,0.8467957546787653,0.8442153493699885,0.8509970949410308,0.8840980936871349,,
110,100.0,5.0,,2.0,1.0,3.0,10,0.8467494589182996,0.861397479954181,0.8495966481869422,0.8838544576582329,,
111,100.0,5.0,,2.0,1.0,3.0,11,0.8473513038043541,0.8029782359679267,0.8501290494322983,0.8974963715529753,,
112,100.0,5.0,,2.0,1.0,3.0,12,0.848068888091573,0.8396334478808706,0.8581497899329869,0.8764615105301379,,
113,100.0,5.0,,2.0,1.0,3.0,13,0.8469114940799296,0.865979381443299,0.8516220877073182,0.9053546027230237,,
114,100.0,5.0,,2.0,1.0,3.0,14,0.8476985220078471,0.854524627720504,0.8577099802085624,0.9153296128357169,,
115,100.0,5.0,,2.0,1.0,3.0,15,0.8470851031816762,0.8465063001145475,0.850765616138702,0.9167753960857408,,
116,100.0,5.0,,2.0,1.0,3.0,16,0.8467031631578338,0.8591065292096219,0.8487517505584427,0.9137779749580991,,
117,100.0,5.0,,2.0,1.0,3.0,17,0.8528142035393109,0.8717067583046965,0.8608349440399995,0.8839163201114606,,
118,100.0,5.0,,2.0,1.0,3.0,18,0.8467957546787653,0.849942726231386,0.8494114651450794,0.8783986434830335,,
119,100.0,5.0,,2.0,1.0,3.0,19,0.8459161352299163,0.8442153493699885,0.8465411279962037,0.9262189864929591,,
120,100.0,5.0,,2.0,1.0,3.0,20,0.8469693637805118,0.8648339060710195,0.856552586196919,0.9062005084604484,,
121,100.0,5.0,,2.0,1.0,3.0,21,0.8464832582956215,0.8648339060710195,0.8474207474450527,0.8808778703515545,,
122,100.0,5.0,,2.0,1.0,3.0,22,0.8472818601636555,0.8556701030927835,0.8522818022939549,0.8657744104443965,,
123,100.0,5.0,,2.0,1.0,3.0,23,0.8513327392044073,0.843069873997709,0.8652098934040116,0.9021503531239276,,
124,100.0,5.0,,2.0,1.0,3.0,24,0.8471661207624912,0.845360824742268,0.8480920359718059,0.8895913022177836,,
125,100.0,5.0,,2.0,1.0,3.0,25,0.8464601104153887,0.8510882016036655,0.8473628777444705,0.8786969422554478,,
126,100.0,5.0,,2.0,1.0,3.0,26,0.8472818601636555,0.845360824742268,0.8526058726172151,0.9038629229159398,,
